Product Name,Price ,Price per quantity,Image URL,Image Path,Category,Subcategory,Availability,Product URL,Review Count,Weight
John West Mackerel Fillets In Spicy Tomato & Chilli Sauce,£ 1.25,£ 1.09 per 100g,https://groceries.morrisons.com/productImages/430/430123011_0_640x640.jpg,images/John West Mackerel Fillets In Spicy Tomato & Chilli Sauce_430123011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/430123011,1,115g
Caterers Pride Tuna Chunks In Brine,£ 6.5,£ 0.346 per 100g,https://groceries.morrisons.com/productImages/525/525168011_0_640x640.jpg,images/Caterers Pride Tuna Chunks In Brine_525168011.jpg,Fish,"Inspiration>Stock Up Shop>Food Cupboard>Tins, Cans & Packets",Yes,https://groceries.morrisons.com/products/525168011,,1.88kg
Morrisons Coho Salmon ,£ 2.0,£ 0.939 per 100g,https://groceries.morrisons.com/productImages/459/459711011_0_640x640.jpg,images/Morrisons Coho Salmon _459711011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Salmon",Yes,https://groceries.morrisons.com/products/459711011,6,213g
Morrisons Skinned & Boned Pink Salmon,£ 2.75,£ 1.62 per 100g,https://groceries.morrisons.com/productImages/323/323594011_0_640x640.jpg,images/Morrisons Skinned & Boned Pink Salmon_323594011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Salmon",Yes,https://groceries.morrisons.com/products/323594011,7,170g
Morrisons The Best Smoked Mackerel with Peri Peri,£ 1.5,£ 1.36 per 100g,https://groceries.morrisons.com/productImages/376/376197011_0_640x640.jpg,images/Morrisons The Best Smoked Mackerel with Peri Peri_376197011.jpg,Fish,The Best>Food Cupboard>Tins & Cans,No,https://groceries.morrisons.com/products/376197011,3,110g
Morrisons The Best Silver Anchovy Fillets,£ 3.0,£ 1.94 per 100g,https://groceries.morrisons.com/productImages/347/347945011_0_640x640.jpg,images/Morrisons The Best Silver Anchovy Fillets_347945011.jpg,Fish,The Best>Food Cupboard>Antipasti,Yes,https://groceries.morrisons.com/products/347945011,2,155g
Morrisons Mackerel Fillets in Spicy Chilli Dressing,£ 0.95,£ 0.76 per 100g,https://groceries.morrisons.com/productImages/229/229370011_0_640x640.jpg,images/Morrisons Mackerel Fillets in Spicy Chilli Dressing_229370011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/229370011,4,125g
Morrisons Wild Pacific Red Salmon,£ 2.6,£ 2.48 per 100g,https://groceries.morrisons.com/productImages/236/236556011_0_640x640.jpg,images/Morrisons Wild Pacific Red Salmon_236556011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Salmon",Yes,https://groceries.morrisons.com/products/236556011,,105g
John West Weight Watchers Tuna In Tomato & Herb Dressing,£ 2.7,£ 1.13 per 100g,https://groceries.morrisons.com/productImages/111/111260011_0_640x640.jpg,images/John West Weight Watchers Tuna In Tomato & Herb Dressing_111260011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/111260011,3,3 x 80g
Princes Tuna Steaks In Brine,£ 2.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/481/481998011_0_640x640.jpg,images/Princes Tuna Steaks In Brine_481998011.jpg,Fish,Last Chance To Buy>Food & Groceries,Yes,https://groceries.morrisons.com/products/481998011,,160g
John West Wild Pacific Red Salmon       ,£ 3.5,£ 3.33 per 100g,https://groceries.morrisons.com/productImages/266/266925011_0_640x640.jpg,images/John West Wild Pacific Red Salmon       _266925011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Salmon",Yes,https://groceries.morrisons.com/products/266925011,,105g
Brunswick Sardines in Oil,£ 1.1,£ 1.04 per 100g,https://groceries.morrisons.com/productImages/234/234021011_0_640x640.jpg,images/Brunswick Sardines in Oil_234021011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Sardines & Pilchards",Yes,https://groceries.morrisons.com/products/234021011,,106g
John West Moroccan Salmon Light Lunch ,£ 2.5,£ 1.14 per 100g,https://groceries.morrisons.com/productImages/266/266924011_0_640x640.jpg,images/John West Moroccan Salmon Light Lunch _266924011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Salmon",Yes,https://groceries.morrisons.com/products/266924011,4,220g
Morrisons Sardines In Olive Oil (120g),£ 0.4,£ 0.444 per 100g,https://groceries.morrisons.com/productImages/430/430124011_0_640x640.jpg,images/Morrisons Sardines In Olive Oil (120g)_430124011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Sardines & Pilchards",Yes,https://groceries.morrisons.com/products/430124011,3,90g
Morrisons Sardines In Brine (120g),£ 0.4,£ 0.444 per 100g,https://groceries.morrisons.com/productImages/364/364557011_0_640x640.jpg,images/Morrisons Sardines In Brine (120g)_364557011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Sardines & Pilchards",Yes,https://groceries.morrisons.com/products/364557011,,90g
Morrisons Fad Free Tuna Chunks In Sunflower Oil ,£ 1.0,£ 0.69 per 100g,https://groceries.morrisons.com/productImages/529/529933011_0_640x640.jpg,images/Morrisons Fad Free Tuna Chunks In Sunflower Oil _529933011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/529933011,,145g
Kingfisher Catch Lump Crab Meat In Brine,£ 3.0,£ 2.07 per 100g,https://groceries.morrisons.com/productImages/452/452809011_0_640x640.jpg,images/Kingfisher Catch Lump Crab Meat In Brine_452809011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Seafood",Yes,https://groceries.morrisons.com/products/452809011,,145g
John West Smoked Mussels in Sunflower Oil (85g),£ 1.8,£ 2.77 per 100g,https://groceries.morrisons.com/productImages/121/121329011_0_640x640.jpg,images/John West Smoked Mussels in Sunflower Oil (85g)_121329011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Seafood",Yes,https://groceries.morrisons.com/products/121329011,2,65g
John West Weight Watchers Tuna Mayonnaise & Sweetcorn,£ 2.7,£ 1.13 per 100g,https://groceries.morrisons.com/productImages/111/111261011_0_640x640.jpg,images/John West Weight Watchers Tuna Mayonnaise & Sweetcorn_111261011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/111261011,1,3 x 80g
Morrisons Mackerel Fillets In Tikka Masala Sauce,£ 0.95,£ 0.76 per 100g,https://groceries.morrisons.com/productImages/376/376200011_0_640x640.jpg,images/Morrisons Mackerel Fillets In Tikka Masala Sauce_376200011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/376200011,1,125g
Morrisons Anchovy In Olive Oil Garlic and Herb,£ 0.85,£ 1.7 per 100g,https://groceries.morrisons.com/productImages/270/270429011_0_640x640.jpg,images/Morrisons Anchovy In Olive Oil Garlic and Herb_270429011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Anchovies",Yes,https://groceries.morrisons.com/products/270429011,4,50g
Glenryck Pilchards in Brine (400g),£ 1.2,£ 0.429 per 100g,https://groceries.morrisons.com/productImages/216/216522011_0_640x640.jpg,images/Glenryck Pilchards in Brine (400g)_216522011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Sardines & Pilchards",Yes,https://groceries.morrisons.com/products/216522011,1,280g
Morrisons Fad Free Tuna Chunks In Sunflower Oil ,£ 2.89,£ 0.498 per 100g,https://groceries.morrisons.com/productImages/522/522066011_0_640x640.jpg,images/Morrisons Fad Free Tuna Chunks In Sunflower Oil _522066011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/522066011,,4 x 145g
John West Tuna Spreadables Mayo Sweetcorn ,£ 1.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/271/271962011_0_640x640.jpg,images/John West Tuna Spreadables Mayo Sweetcorn _271962011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/271962011,2,80g
Morrisons Mackerel Fillets In Red Thai Curry Sauce,£ 0.95,£ 0.76 per 100g,https://groceries.morrisons.com/productImages/376/376195011_0_640x640.jpg,images/Morrisons Mackerel Fillets In Red Thai Curry Sauce_376195011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/376195011,4,125g
Morrisons Tuna Chunks In Spring Water ,£ 2.89,£ 0.498 per 100g,https://groceries.morrisons.com/productImages/507/507297011_0_640x640.jpg,images/Morrisons Tuna Chunks In Spring Water _507297011.jpg,Fish,Inspiration>Student Essentials>Food & Drink,Yes,https://groceries.morrisons.com/products/507297011,2,4 x 145g
Morrisons Fad Free Tuna Chunks In Spring Water ,£ 2.0,£ 0.833 per 100g,https://groceries.morrisons.com/productImages/529/529932011_0_640x640.jpg,images/Morrisons Fad Free Tuna Chunks In Spring Water _529932011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/529932011,,3 x 80g
John West Fridge Pot No Drain Tuna Steak In Sunflower Oil,£ 3.5,£ 1.064 per 100g,https://groceries.morrisons.com/productImages/459/459701011_0_640x640.jpg,images/John West Fridge Pot No Drain Tuna Steak In Sunflower Oil_459701011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459701011,3,3 x 110g
Morrisons Mackerel Fillets In BBQ Sauce,£ 0.95,£ 0.76 per 100g,https://groceries.morrisons.com/productImages/376/376191011_0_640x640.jpg,images/Morrisons Mackerel Fillets In BBQ Sauce_376191011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/376191011,1,125g
Morrisons Tuna Tomato & Basil Salad Topper ,£ 1.7,£ 1.06 per 100g,https://groceries.morrisons.com/productImages/459/459731011_0_640x640.jpg,images/Morrisons Tuna Tomato & Basil Salad Topper _459731011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459731011,,160g
Ocean Crown Gluten Free Cooked & Pickled Mussels,£ 1.45,£ 0.725 per 100g,https://groceries.morrisons.com/productImages/376/376057011_0_640x640.jpg,images/Ocean Crown Gluten Free Cooked & Pickled Mussels_376057011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Seafood",Yes,https://groceries.morrisons.com/products/376057011,2,200g
Princes Tuna Steaks In Spring Water,£ 2.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/481/481999011_0_640x640.jpg,images/Princes Tuna Steaks In Spring Water_481999011.jpg,Fish,Food Cupboard>Princes Shop - Sponsored>Simple Lunches,Yes,https://groceries.morrisons.com/products/481999011,,160g
John West Steam Pot With Tuna Infusions Rice Tomato Pasta,£ 2.5,£ 1.79 per 100g,https://groceries.morrisons.com/productImages/512/512031011_0_640x640.jpg,images/John West Steam Pot With Tuna Infusions Rice Tomato Pasta_512031011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/512031011,,140g
Princes Tuna Steaks In Sunflower Oil,£ 2.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/482/482000011_0_640x640.jpg,images/Princes Tuna Steaks In Sunflower Oil_482000011.jpg,Fish,Food Cupboard>Princes Shop - Sponsored>Simple Lunches,Yes,https://groceries.morrisons.com/products/482000011,,160g
John West Tuna With A Twist Of Tomato & Herb,£ 1.0,£ 1.18 per 100g,https://groceries.morrisons.com/productImages/266/266930011_0_640x640.jpg,images/John West Tuna With A Twist Of Tomato & Herb_266930011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/266930011,2,85g
Morrisons Drained Tuna Steaks With Spring Water,£ 1.5,£ 1.36 per 100g,https://groceries.morrisons.com/productImages/430/430122011_0_640x640.jpg,images/Morrisons Drained Tuna Steaks With Spring Water_430122011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/430122011,,110g
John West Fridge Pot Tuna Steak with a little Sunflower Oil,£ 2.0,£ 1.82 per 100g,https://groceries.morrisons.com/productImages/445/445189011_0_640x640.jpg,images/John West Fridge Pot Tuna Steak with a little Sunflower Oil_445189011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/445189011,2,110g
John West Spreadables Tuna Mayo Sweetcorn Fridge Pack,£ 2.65,£ 1.04 per 100g,https://groceries.morrisons.com/productImages/318/318505011_0_640x640.jpg,images/John West Spreadables Tuna Mayo Sweetcorn Fridge Pack_318505011.jpg,Fish,Inspiration>Lunchbox Shop>Kids Lunches>Sandwich Fillings,No,https://groceries.morrisons.com/products/318505011,8,255g
John West Kipper Fillets In Brine (160g),£ 1.8,£ 1.57 per 100g,https://groceries.morrisons.com/productImages/267/267462011_0_640x640.jpg,images/John West Kipper Fillets In Brine (160g)_267462011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",No,https://groceries.morrisons.com/products/267462011,1,115g
John West Mackerel In Hot Chilli Sauce,£ 1.3,£ 1.13 per 100g,https://groceries.morrisons.com/productImages/422/422725011_0_640x640.jpg,images/John West Mackerel In Hot Chilli Sauce_422725011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/422725011,3,115g
John West Mackerel Fillets In Sunflower Oil,£ 1.3,£ 1.13 per 100g,https://groceries.morrisons.com/productImages/422/422721011_0_640x640.jpg,images/John West Mackerel Fillets In Sunflower Oil_422721011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/422721011,1,115g
John West Tuna Spreadables Mediterranean,£ 1.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/271/271963011_0_640x640.jpg,images/John West Tuna Spreadables Mediterranean_271963011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/271963011,3,80g
Morrisons Mackerel Fillets In Spicy Tomato Sauce ,£ 0.95,£ 0.76 per 100g,https://groceries.morrisons.com/productImages/247/247430011_0_640x640.jpg,images/Morrisons Mackerel Fillets In Spicy Tomato Sauce _247430011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/247430011,7,125g
Princes Mackerel Sizzle Lime & Chilli ,£ 1.5,£ 0.9343 per 100g,https://groceries.morrisons.com/productImages/487/487220011_0_640x640.jpg,images/Princes Mackerel Sizzle Lime & Chilli _487220011.jpg,Fish,Food Cupboard>Princes Shop - Sponsored>Mid Week Meals,Yes,https://groceries.morrisons.com/products/487220011,,160g
Morrisons Albacore Tuna Steak In Extra Virgin Olive Oil ,£ 3.5,£ 1.59 per 100g,https://groceries.morrisons.com/productImages/459/459713011_0_640x640.jpg,images/Morrisons Albacore Tuna Steak In Extra Virgin Olive Oil _459713011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",No,https://groceries.morrisons.com/products/459713011,2,220g
John West Steam Pot With Tuna Infusions Biryani Rice ,£ 2.5,£ 1.79 per 100g,https://groceries.morrisons.com/productImages/512/512030011_0_640x640.jpg,images/John West Steam Pot With Tuna Infusions Biryani Rice _512030011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/512030011,,140g
John West Sardines In Mediterranean Oil,£ 1.25,£ 1.0859 per 100g,https://groceries.morrisons.com/productImages/421/421514011_0_640x640.jpg,images/John West Sardines In Mediterranean Oil_421514011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Sardines & Pilchards",Yes,https://groceries.morrisons.com/products/421514011,1,115g
Morrisons Wild Pacific Pink Salmon,£ 1.6,£ 1.52 per 100g,https://groceries.morrisons.com/productImages/452/452811011_0_640x640.jpg,images/Morrisons Wild Pacific Pink Salmon_452811011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Salmon",Yes,https://groceries.morrisons.com/products/452811011,,105g
Morrisons Mackerel Fillets In Vinaigrette,£ 0.95,£ 0.76 per 100g,https://groceries.morrisons.com/productImages/376/376192011_0_640x640.jpg,images/Morrisons Mackerel Fillets In Vinaigrette_376192011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/376192011,2,125g
Morrisons Sardine Fillets in Tikka Sauce,£ 0.9,£ 0.9 per 100g,https://groceries.morrisons.com/productImages/378/378986011_0_640x640.jpg,images/Morrisons Sardine Fillets in Tikka Sauce_378986011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Sardines & Pilchards",Yes,https://groceries.morrisons.com/products/378986011,1,100g
John West Tuna Chunks In Spring Water (3x80g),£ 2.5,£ 1.49 per 100g,https://groceries.morrisons.com/productImages/318/318510011_0_640x640.jpg,images/John West Tuna Chunks In Spring Water (3x80g)_318510011.jpg,Fish,Inspiration>Lunchbox Shop>Build Your Own Sandwich>The Filling>The Protein,Yes,https://groceries.morrisons.com/products/318510011,2,3 x 56g
Morrisons Tuna In Lemon & Thyme ,£ 1.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/459/459716011_0_640x640.jpg,images/Morrisons Tuna In Lemon & Thyme _459716011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459716011,1,80g
Caterers Pride Tuna Chunks In Brine,£ 4.0,£ 0.5 per 100g,https://groceries.morrisons.com/productImages/525/525169011_0_640x640.jpg,images/Caterers Pride Tuna Chunks In Brine_525169011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/525169011,,800g
Osprey Tuna Flakes In Brine,£ 0.8,£ 0.5 per 100g,https://groceries.morrisons.com/productImages/459/459808011_0_640x640.jpg,images/Osprey Tuna Flakes In Brine_459808011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459808011,5,160g
John West Mackerel Fillets In Olive Oil,£ 1.3,£ 1.13 per 100g,https://groceries.morrisons.com/productImages/422/422722011_0_640x640.jpg,images/John West Mackerel Fillets In Olive Oil_422722011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Mackerel & Kippers ",Yes,https://groceries.morrisons.com/products/422722011,2,115g
Morrisons Tuna Chilli & Grilled Pepper Salad Topper ,£ 1.7,£ 1.06 per 100g,https://groceries.morrisons.com/productImages/459/459727011_0_640x640.jpg,images/Morrisons Tuna Chilli & Grilled Pepper Salad Topper _459727011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",No,https://groceries.morrisons.com/products/459727011,2,160g
John West Fridge Pot No Drain Tuna Steak In Spring Water,£ 3.5,£ 1.064 per 100g,https://groceries.morrisons.com/productImages/459/459702011_0_640x640.jpg,images/John West Fridge Pot No Drain Tuna Steak In Spring Water_459702011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459702011,1,3 x 110g
John West Sandwich Tuna In Spring Water ,£ 3.0,£ 0.758 per 100g,https://groceries.morrisons.com/productImages/459/459697011_0_640x640.jpg,images/John West Sandwich Tuna In Spring Water _459697011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459697011,,3 x 132g
Morrisons No Drain Tuna Steak In A Little Sunflower Oil,£ 4.0,£ 1.21 per 100g,https://groceries.morrisons.com/productImages/459/459722011_0_640x640.jpg,images/Morrisons No Drain Tuna Steak In A Little Sunflower Oil_459722011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",No,https://groceries.morrisons.com/products/459722011,2,3 x 110g
Morrisons Flavoured Tuna In Basil,£ 1.0,£ 1.25 per 100g,https://groceries.morrisons.com/productImages/459/459712011_0_640x640.jpg,images/Morrisons Flavoured Tuna In Basil_459712011.jpg,Fish,"Food Cupboard>Tins, Cans & Packets>Fish>Tuna",Yes,https://groceries.morrisons.com/products/459712011,,80g
